Ord.,lengthUrl,domainAge,anchorUrl,abnormalURL,requestUrl,domainRegisterAge,httpsToken,haveSubdomain,hasMD5,hasSHA1,hasYara,hasSHA256,hasDateTime,hasDomain,hasHostname,hasIPDst,hasIPSrc,Columna9,Columna10,Columna11,Columna12,Columna5,Columna6,Columna7,Columna8,Columna3,Columna4,Columna2,Columna1,result
27296,1,1,1,1,1,1,0,-1,-1,1,-1,-1,1,1,1,1,1,1,0,0,-1,1,1,-1,1,1,-1,1,-1,0
27297,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,0,0
27298,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,-1,1,1,-1,1,0,1
27299,1,-1,-1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,-1,1,0,0
27300,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,0,0
27301,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,-1,1,-1,-1,-1,1,-1,1,0,1
27302,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,1,1,1,0
27303,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,-1,0
27304,1,-1,1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,1,1,-1,1,-1,0
27305,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1,-1,1
27306,1,-1,-1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,-1
27307,1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,-1,0
27308,-1,-1,-1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,-1,1,0,0
27309,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,0,0
27310,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,1,-1,1,1
27311,1,-1,1,0,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,1,-1,-1,1,0
27312,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,-1,1,0,0
27313,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,0
27314,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,0,1,1,1,-1,-1,1,0,0
27315,-1,-1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,-1,1,0,1
27316,1,-1,1,1,-1,1,0,-1,0,1,-1,-1,1,1,1,1,1,1,-1,1,1,0,1,-1,1,1,-1,1,1,0
27317,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1,1,0
27318,1,-1,1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
27319,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1
27320,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,-1,1,1,1,1,-1
27321,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,1,1,0
27322,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0
27323,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,1,0
27324,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,1,0
27325,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,0,1,1,1,-1,1,-1,1,0
27326,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
27327,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,0
27328,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,0,1,1,-1,-1,-1,1,-1,1,1,1
27329,-1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,-1,1
27330,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
27331,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1
27332,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,-1,0,0
27333,1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,0,0
27334,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,-1,1,1,1,-1,1,1,0,0
27335,-1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1
27336,1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,1
27337,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,0,1,-1,1,-1,1,1,1,0
27338,-1,1,1,-1,1,-1,0,-1,-1,1,1,1,1,1,-1,-1,1,1,-1,0,1,0,-1,-1,-1,1,-1,1,0,1
27339,1,-1,1,-1,-1,1,-1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,-1,1,0,0
27340,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,-1,-1,1,0,1
27341,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,-1,1,0,0
27342,1,1,1,-1,1,1,0,-1,0,1,-1,-1,1,1,1,1,1,1,-1,0,-1,1,1,-1,1,-1,-1,1,0,0
27343,1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,0,1
27344,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,1,0
27345,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,-1,1,1,0,0
27346,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,-1,0,0
27347,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,0
27348,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,1,1,1,1,1
27349,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,1,0
27350,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,-1,0,1
27351,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,1,0,1
27352,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,-1,1,0,0
27353,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,1,0
27354,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,-1,1,0,0
27355,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,0
27356,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,1,1
27357,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,0,1
27358,1,-1,1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,1,0
27359,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,-1,1,0,1
27360,-1,-1,1,1,-1,1,0,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,1,1
27361,-1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,-1,1,1,1
27362,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,0,0
27363,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,0,1
27364,1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,0
27365,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,0
27366,1,-1,-1,1,-1,1,0,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0,1,1,1,-1,1,-1,1,1,1,0
27367,-1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,0,1
27368,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,1,1,0,1
27369,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,1,1,1,1,1,0,0
27370,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,0
27371,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,1,1,1,1,0,1
27372,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,-1,1,-1,1,0,0
27373,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,1
27374,-1,-1,-1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,1,-1,-1,0,1,0,-1,1,1,-1,-1,1,1,0
27375,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,0,1,1,1,-1,1,1,-1,0
27376,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,1,1,1,1,1,0
27377,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,0,0
27378,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,0,0,1,-1,-1,-1,-1,1,-1,1,-1,0
27379,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,-1,0
27380,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,0,0
27381,1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,0,0
27382,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,0,1
27383,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,0
27384,-1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,0,0
27385,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,1,-1,-1,1,1,0,1
27386,1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,1,1,0
27387,-1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,1
27388,1,-1,-1,1,-1,1,1,1,0,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,1,1,1,0
27389,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,0
27390,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,0,0
27391,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,0,0
27392,-1,1,1,1,1,-1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,1,-1,1,1,1
27393,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,1,0,-1
27394,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,-1
27395,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,0,1
27396,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,1,1,1,0
27397,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,1,1,0,1
27398,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,1,0
27399,-1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,-1,1,0,1
27400,-1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,1,1
27401,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,0,0
27402,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,1,-1,1,1,1
27403,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,-1,1
27404,-1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,1,1,1,-1,1,1,1
27405,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0
27406,-1,-1,-1,0,-1,1,0,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,0,1,0,1,1,-1,1,-1,1,0,1
27407,1,-1,-1,1,-1,1,1,1,0,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,1,1,1,1,-1,1,1,1,0
27408,1,1,1,0,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,0,0
27409,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,0,0,1,-1,-1,-1,-1,1,-1,1,0,1
27410,1,1,-1,1,1,1,0,-1,0,1,1,-1,1,1,1,1,-1,1,1,0,1,1,1,-1,1,-1,-1,1,0,0
27411,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
27412,-1,-1,-1,1,-1,-1,0,-1,0,1,1,1,-1,1,-1,1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,1,-1
27413,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,1
27414,-1,-1,1,-1,-1,1,0,-1,0,1,-1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,1,1
27415,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,1,1,1
27416,1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,0
27417,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
27418,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,1,1,0,0
27419,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,0,1
27420,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,-1,1,0
27421,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,0,0
27422,-1,0,1,-1,-1,1,-1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,0,-1,0,1,1,1,1,1,1,0,0
27423,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,0,1
27424,1,1,-1,0,1,1,-1,-1,0,1,-1,-1,1,1,1,1,-1,1,-1,0,1,0,1,-1,1,-1,-1,1,1,0
27425,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,1
27426,-1,-1,1,1,-1,1,0,1,0,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1
27427,1,1,-1,1,1,1,0,-1,0,1,-1,-1,1,-1,1,1,-1,1,0,0,-1,1,1,-1,1,-1,1,1,0,1
27428,-1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,0,1
27429,1,-1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
27430,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
27431,1,-1,1,1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
27432,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,-1
27433,-1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,0
27434,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,0
27435,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,1,0
27436,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,1,1,1,0
27437,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,0,0
27438,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,-1,1,0
27439,-1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,1,1,1,-1,1,1,1
27440,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,-1,0,0
27441,-1,1,1,0,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,-1,1,0
27442,1,-1,1,1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
27443,-1,1,-1,1,1,-1,0,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,0,-1,-1,-1,1,-1,1,1,1
27444,-1,1,-1,0,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,1,1
27445,1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,0,1
27446,1,1,1,0,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,-1
27447,1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
27448,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,1,0
27449,1,-1,1,1,-1,-1,0,-1,1,1,1,1,-1,1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,1,1,1,1,0
27450,-1,-1,1,0,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1
27451,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,0
27452,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,0,0
27453,-1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,-1,1
27454,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,1,1,0,0
27455,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,1,-1,1,-1,1,1,0,1
27456,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,1
27457,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,1,0
27458,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
27459,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,0
27460,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,1,1,1,1,-1,-1,1,0,1
27461,-1,1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,0,-1,1,1,-1,1,-1,1,1,1,1
27462,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,1,1,1,1
27463,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,0,1
27464,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,1,0
27465,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,0,1,1,1,1,-1,1,-1,1,0,1
27466,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,-1,0
27467,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
27468,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0
27469,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,1,0
27470,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,-1,1
27471,1,1,-1,0,1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,1,-1,1,-1,-1,1,1,0
27472,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,0,1
27473,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,-1,1,1,1,0,0
27474,-1,1,-1,1,1,1,0,-1,0,1,-1,-1,1,-1,1,1,-1,1,0,0,-1,1,1,-1,1,-1,-1,1,-1,1
27475,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,0,1,0,1,1,-1,1,1,1,0,1
27476,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1,-1,0
27477,1,-1,-1,1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,0,0
27478,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,-1
27479,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,0
27480,-1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,1,1
27481,-1,-1,1,1,-1,-1,0,-1,1,1,1,1,-1,1,-1,-1,1,1,1,0,1,1,-1,-1,-1,1,-1,1,0,1
27482,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,-1,-1,1,1,0,1
27483,-1,1,1,-1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,0,1
27484,-1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,0,-1,1,1,-1,-1,1,-1,1,1,-1
27485,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,0,0
27486,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1
27487,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,0,1,1,1,-1,1,-1,-1,1,1,1
